label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,d4,d18,d9,d12,d23,d1,d3,d17,d24,d13,d6,d15,d7,d26,d16,d20,d2,d10,d25,d14,d21,d5,d19,d22,d8,d11
0,-9999,357,3,9,7086,10,5,10,10,-9999,1,0,9,1824375.0,1889.0,2.0,6472629.0,2.0,629.0,7383690.0,9.0,203411.0,2070.0,0.0,3928.0,609.0,95116.0,1836541.0,1.0,132.0,20243.0,1.0,18.0,3693204.0,43.0,275.0,0.0,24.0,5419.0
0,4,2,10,2,679,31,11,6,220,1,5,-9999,2,2158997.0,5651.0,2.0,903919.0,4.0,31.0,5353215.0,9.0,249505.0,475.0,21.0,13229.0,1907.0,108464.0,2503006.0,3.0,132.0,29445.0,1.0,2.0,1489537.0,109.0,275.0,13.0,24.0,4680.0
1,-9999,-1,27,18,7261,-9999,0,22,381,-9999,0,-9999,18,566384.0,5591.0,2.0,1164395.0,14.0,31.0,7256599.0,1.0,162367.0,367.0,10.0,9947.0,1820.0,11021.0,859040.0,1.0,188.0,33248.0,49.0,2.0,2035312.0,43.0,275.0,0.0,24.0,2636.0
1,53,32,9,13,1,2,80,41,375,2,7,0,1,357366.0,854.0,2.0,3479589.0,10.0,629.0,8099956.0,9.0,200219.0,675.0,23.0,2667.0,6475.0,0.0,3760247.0,0.0,155.0,36106.0,0.0,18.0,3142635.0,43.0,0.0,0.0,24.0,4249.0
0,-9999,12,-9999,-9999,105370,-9999,-9999,6,-9999,-9999,-9999,-9999,-9999,1382424.0,4305.0,0.0,1968290.0,4.0,31.0,6247615.0,5.0,26597.0,54.0,10.0,5837.0,7704.0,62964.0,297151.0,3.0,120.0,21414.0,1.0,4.0,3252264.0,43.0,275.0,0.0,24.0,3295.0
0,22,5,35,12,23,25,90,13,23,2,19,-9999,12,1351495.0,4446.0,2.0,7659930.0,3.0,336.0,9240894.0,9.0,79518.0,2003.0,23.0,10295.0,12403.0,140383.0,3153060.0,3.0,553.0,91658.0,92.0,2.0,4444998.0,109.0,275.0,0.0,24.0,2556.0
1,4,39,4,2,1,2,4,4,2,1,1,5,2,2055494.0,2646.0,2.0,840097.0,2.0,31.0,3877.0,3.0,61483.0,1259.0,23.0,5983.0,3494.0,0.0,1400409.0,0.0,130.0,21414.0,0.0,2.0,6733733.0,43.0,0.0,0.0,24.0,3712.0
1,0,6,4,4,2397,7,4,4,27,0,2,-9999,4,689327.0,4788.0,2.0,2909842.0,4.0,31.0,8278516.0,9.0,200219.0,1492.0,21.0,12523.0,4892.0,32196.0,463276.0,1.0,265.0,12272.0,92.0,4.0,6740001.0,109.0,275.0,0.0,80.0,1942.0
0,1,0,48,32,36,32,1,20,32,1,1,0,32,1328914.0,803.0,2.0,8206660.0,2.0,31.0,4626908.0,9.0,57024.0,36.0,10.0,2081.0,4685.0,75551.0,4238616.0,1.0,74.0,49736.0,1.0,18.0,4231664.0,92.0,275.0,0.0,24.0,3120.0
1,-9999,1,77,-9999,15732,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,1954707.0,2657.0,2.0,362438.0,4.0,31.0,6514372.0,9.0,116343.0,2911.0,21.0,5006.0,9659.0,21576.0,4219260.0,2.0,341.0,8358.0,15.0,4.0,3714744.0,43.0,1378.0,0.0,228.0,4196.0
1,-9999,-1,-9999,-9999,11471,53,4,2,51,-9999,2,-9999,-9999,534831.0,3617.0,2.0,1097525.0,2.0,629.0,1770943.0,9.0,26164.0,476.0,10.0,8521.0,11889.0,26683.0,1886195.0,1.0,150.0,72894.0,89.0,18.0,5357968.0,92.0,275.0,0.0,24.0,2753.0
1,1,1,13,7,459,7,1,7,11,1,1,-9999,7,1346352.0,3092.0,2.0,3301028.0,4.0,629.0,6154622.0,9.0,184736.0,2205.0,10.0,14040.0,10628.0,101932.0,951997.0,2.0,241.0,55009.0,25.0,4.0,5626585.0,43.0,275.0,0.0,24.0,5361.0
0,-9999,1,11,3,9721,60,6,17,82,-9999,2,-9999,6,231186.0,4446.0,2.0,3784225.0,4.0,629.0,7128794.0,9.0,236916.0,122.0,10.0,10295.0,2509.0,107997.0,3923827.0,3.0,553.0,61237.0,92.0,2.0,3545225.0,61.0,275.0,0.0,24.0,3542.0
0,-9999,84,3,1,21929,-9999,0,3,21,-9999,0,-9999,1,1712195.0,5114.0,2.0,445507.0,10.0,629.0,670636.0,1.0,234876.0,2718.0,10.0,12367.0,12228.0,72307.0,1555818.0,2.0,70.0,18018.0,77.0,18.0,1495848.0,43.0,80.0,0.0,24.0,343.0
1,0,406,-9999,0,2731,162,25,15,258,0,7,-9999,8,1358737.0,2909.0,2.0,3394033.0,4.0,629.0,3175677.0,4.0,107537.0,2085.0,21.0,6738.0,3504.0,0.0,4104788.0,0.0,198.0,16069.0,0.0,2.0,6173530.0,14.0,0.0,0.0,228.0,2352.0
0,-9999,-1,-9999,-9999,16227,15,3,1,47,-9999,2,-9999,-9999,1177947.0,5651.0,0.0,3142137.0,2.0,31.0,5816557.0,9.0,249505.0,2478.0,10.0,338.0,9062.0,108464.0,3038560.0,3.0,132.0,21414.0,1.0,18.0,3719578.0,43.0,275.0,0.0,228.0,3810.0
0,-9999,0,4,-9999,8268,-9999,0,0,32,-9999,0,-9999,-9999,1847643.0,129.0,2.0,623157.0,10.0,820.0,7554132.0,1.0,200219.0,1527.0,2.0,4586.0,9818.0,55956.0,2344912.0,2.0,19.0,21414.0,89.0,26.0,6149208.0,43.0,275.0,0.0,24.0,4308.0
0,-9999,761,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,466484.0,2709.0,0.0,8207879.0,11.0,31.0,10018213.0,2.0,59587.0,2252.0,2.0,4728.0,3698.0,0.0,4472342.0,0.0,330.0,21414.0,0.0,18.0,4395384.0,43.0,0.0,0.0,24.0,3674.0
0,-9999,4,1,1,39219,-9999,0,37,2,-9999,0,-9999,1,1665960.0,1781.0,2.0,7299035.0,11.0,31.0,8241255.0,5.0,65598.0,2626.0,10.0,10457.0,10710.0,0.0,2827960.0,0.0,291.0,21414.0,0.0,18.0,2259.0,43.0,0.0,0.0,24.0,1820.0
0,-9999,-1,-9999,-9999,16840,-9999,0,9,55,-9999,0,-9999,-9999,1673080.0,5114.0,2.0,2839511.0,11.0,539.0,8919843.0,5.0,246003.0,1272.0,21.0,786.0,12168.0,42951.0,3701750.0,3.0,70.0,21414.0,77.0,26.0,4691869.0,43.0,1480.0,12.0,24.0,3227.0
0,0,178,-9999,2,2806,501,19,17,302,0,4,1,2,1328914.0,803.0,2.0,8206660.0,4.0,539.0,4626908.0,3.0,57024.0,675.0,10.0,3446.0,5538.0,116708.0,4238616.0,1.0,74.0,61447.0,1.0,2.0,4231664.0,109.0,275.0,0.0,80.0,5107.0
0,-9999,0,2,1,18506,317,2,8,52,-9999,1,0,1,1151827.0,2160.0,2.0,7071848.0,5.0,629.0,6750726.0,4.0,26164.0,2900.0,21.0,12346.0,1172.0,102620.0,4230299.0,1.0,27.0,21414.0,89.0,12.0,2628788.0,92.0,1779.0,0.0,491.0,3314.0
0,0,356,3,3,6445,133,16,17,337,0,6,-9999,3,1969195.0,2522.0,2.0,6146009.0,2.0,31.0,7140798.0,9.0,161785.0,1242.0,23.0,1391.0,1709.0,0.0,3550294.0,0.0,102.0,81832.0,0.0,2.0,4517659.0,43.0,0.0,0.0,24.0,2183.0
0,-9999,1,20,2,-9999,-9999,0,2,2,-9999,0,-9999,2,104627.0,2145.0,0.0,4550399.0,2.0,629.0,9029584.0,2.0,77501.0,1435.0,0.0,11764.0,6702.0,53379.0,3683365.0,1.0,365.0,21414.0,92.0,18.0,4856318.0,109.0,275.0,0.0,24.0,5397.0
0,-9999,0,88,29,11681,-9999,0,34,13,-9999,0,-9999,29,903641.0,2445.0,2.0,4189855.0,3.0,629.0,5042257.0,0.0,81373.0,1350.0,10.0,12684.0,4407.0,71684.0,3497343.0,2.0,341.0,39419.0,15.0,18.0,6055616.0,43.0,1330.0,12.0,24.0,2418.0
1,-9999,17,3,3,3754,21,9,3,206,-9999,4,0,3,1797053.0,5114.0,2.0,5879914.0,4.0,629.0,8279666.0,9.0,21013.0,2718.0,6.0,14130.0,1445.0,116412.0,2745115.0,3.0,70.0,18018.0,89.0,1.0,1630824.0,43.0,529.0,12.0,24.0,343.0
1,9,1,2,2,339,2,66,2,3,1,11,1,2,2143590.0,4325.0,2.0,861962.0,2.0,31.0,232267.0,9.0,200219.0,2037.0,0.0,11490.0,7242.0,0.0,4839487.0,0.0,84.0,21414.0,0.0,18.0,4263123.0,92.0,0.0,0.0,24.0,3572.0
0,17,180,58,3,1,4,17,3,3,1,1,0,0,357366.0,854.0,2.0,3479589.0,2.0,539.0,9680751.0,0.0,200219.0,2402.0,23.0,13210.0,6158.0,0.0,3760247.0,0.0,155.0,76954.0,0.0,18.0,3142635.0,14.0,0.0,0.0,228.0,447.0
1,1,0,1,11,581,16,29,49,678,1,12,-9999,11,401844.0,2268.0,2.0,3372613.0,4.0,629.0,6509693.0,9.0,29258.0,1512.0,21.0,8577.0,1432.0,0.0,2616194.0,0.0,130.0,29878.0,0.0,2.0,6263267.0,109.0,0.0,0.0,24.0,4593.0
0,-9999,50,9,3,16706,16,1,5,23,-9999,1,-9999,3,1328914.0,4355.0,2.0,8206660.0,13.0,31.0,4626908.0,8.0,57024.0,2262.0,10.0,12814.0,9044.0,78975.0,4238616.0,3.0,108.0,82766.0,97.0,18.0,4231664.0,43.0,275.0,0.0,24.0,5028.0
1,4,604,1,2,14,2,4,2,2,1,1,-9999,2,321004.0,2743.0,2.0,3674431.0,3.0,1066.0,5110482.0,0.0,86964.0,1968.0,10.0,4084.0,5759.0,102178.0,4866451.0,3.0,185.0,49545.0,1.0,26.0,1257111.0,14.0,108.0,0.0,24.0,395.0
0,1,105,6,2,21,1,5,1,109,1,2,0,1,760151.0,4656.0,2.0,7683328.0,3.0,629.0,4436605.0,3.0,186318.0,1916.0,21.0,7567.0,2901.0,26683.0,2260854.0,1.0,16.0,21414.0,1.0,2.0,6203532.0,43.0,275.0,0.0,24.0,1793.0
0,0,0,-9999,1,1650,2,3,2,22,0,3,-9999,1,1547122.0,5253.0,2.0,4764846.0,2.0,31.0,6769353.0,0.0,33733.0,1662.0,0.0,2048.0,11932.0,0.0,5002232.0,0.0,130.0,87457.0,0.0,9.0,1218779.0,43.0,0.0,0.0,24.0,593.0
0,2,165,-9999,-9999,1131,33,8,5,158,1,4,-9999,-9999,350035.0,2743.0,2.0,2719139.0,3.0,31.0,8506937.0,9.0,174940.0,1902.0,10.0,13088.0,1347.0,54047.0,3213841.0,2.0,185.0,29542.0,89.0,2.0,3384125.0,124.0,1946.0,0.0,24.0,2730.0
0,-9999,637,-9999,-9999,100863,345,0,0,75,-9999,0,-9999,-9999,1240535.0,5522.0,0.0,3970314.0,2.0,336.0,3660655.0,8.0,94444.0,301.0,10.0,11595.0,237.0,115894.0,1837482.0,3.0,74.0,37602.0,1.0,18.0,1769393.0,69.0,275.0,14.0,24.0,2494.0
0,0,7,3,4,2,366,37,10,2318,0,9,0,2,1248279.0,1978.0,2.0,2627267.0,2.0,31.0,4711881.0,3.0,280440.0,1156.0,2.0,3110.0,3197.0,94260.0,1315426.0,2.0,306.0,53742.0,95.0,4.0,6011916.0,14.0,712.0,0.0,130.0,2614.0
0,-9999,0,26,1,11535,-9999,0,1,19,-9999,0,-9999,1,2080861.0,1978.0,2.0,200367.0,2.0,31.0,1290529.0,0.0,75620.0,3127.0,10.0,12494.0,9273.0,135762.0,623669.0,2.0,306.0,29542.0,95.0,0.0,415097.0,14.0,3.0,0.0,24.0,1648.0
0,-9999,1,-9999,1,190182,-9999,0,6,264,-9999,0,-9999,1,1209352.0,3843.0,0.0,6114388.0,4.0,629.0,2709315.0,5.0,157570.0,54.0,10.0,14075.0,7704.0,0.0,921455.0,0.0,130.0,21414.0,0.0,18.0,1195513.0,43.0,0.0,0.0,24.0,3295.0
1,-9999,5,7,3,12,-9999,0,7,3,-9999,0,2,3,801324.0,4792.0,2.0,6483737.0,2.0,820.0,3689157.0,3.0,116343.0,1259.0,21.0,7809.0,3494.0,0.0,5143023.0,0.0,130.0,21414.0,0.0,0.0,473146.0,92.0,0.0,12.0,202.0,3712.0
0,-9999,3,1,3,11725,10,9,4,11,-9999,2,0,3,1478230.0,2657.0,2.0,4356373.0,2.0,31.0,2184523.0,9.0,190553.0,344.0,9.0,4593.0,6221.0,63578.0,2383791.0,2.0,341.0,21414.0,15.0,2.0,6198482.0,43.0,819.0,0.0,228.0,2796.0
1,4,2,-9999,2,1127,91,91,39,1014,1,7,0,2,808512.0,4952.0,2.0,1181629.0,5.0,31.0,7042778.0,4.0,248997.0,1479.0,23.0,11878.0,8414.0,0.0,5224103.0,0.0,12.0,71224.0,0.0,2.0,2175138.0,43.0,0.0,0.0,24.0,1445.0
0,-9999,6,145,5,120805,-9999,0,10,1,-9999,0,-9999,5,1437688.0,4446.0,0.0,5396867.0,2.0,31.0,5072497.0,9.0,223786.0,1328.0,21.0,10053.0,5565.0,119585.0,997331.0,3.0,553.0,19617.0,92.0,4.0,3323496.0,43.0,275.0,0.0,24.0,4023.0
1,9,32,-9999,1,92,1,9,1,1,1,1,-9999,1,1118011.0,4233.0,2.0,1079730.0,2.0,629.0,4255442.0,9.0,159611.0,122.0,21.0,1980.0,2509.0,0.0,3969109.0,0.0,524.0,61237.0,0.0,2.0,3899492.0,109.0,0.0,0.0,80.0,3542.0
1,-9999,0,20,8,26062,62,12,9,23,-9999,1,-9999,8,706068.0,2161.0,2.0,3000695.0,4.0,31.0,40901.0,9.0,115021.0,760.0,10.0,14316.0,7112.0,0.0,4015910.0,0.0,130.0,50240.0,0.0,4.0,6865328.0,43.0,0.0,0.0,80.0,328.0
0,21,16,18,0,1336,116,39,17,33,0,1,-9999,5,357366.0,854.0,2.0,3479589.0,2.0,31.0,9480163.0,9.0,200219.0,1024.0,21.0,2667.0,12051.0,0.0,3760247.0,0.0,155.0,15079.0,0.0,18.0,3142635.0,43.0,0.0,12.0,24.0,4628.0
0,0,11,1,1,3605,150,1,37,102,0,1,-9999,1,2189406.0,4399.0,2.0,3128165.0,11.0,31.0,6291201.0,8.0,9729.0,894.0,21.0,4873.0,1103.0,0.0,2721272.0,0.0,33.0,84920.0,0.0,18.0,758872.0,43.0,0.0,0.0,24.0,4931.0
0,1,45,5,7,299,13,2,14,41,1,2,-9999,7,0.0,1889.0,2.0,0.0,2.0,629.0,0.0,0.0,0.0,1902.0,10.0,3928.0,11485.0,48076.0,0.0,1.0,132.0,29542.0,1.0,18.0,0.0,43.0,275.0,0.0,24.0,2730.0
0,-9999,16,4,2,5605,243,3,4,41,-9999,1,-9999,2,2069574.0,4092.0,2.0,6522662.0,4.0,31.0,5843773.0,9.0,259214.0,1468.0,10.0,10908.0,8596.0,49351.0,2472780.0,2.0,305.0,90022.0,2.0,4.0,1141461.0,43.0,1419.0,0.0,24.0,2666.0
0,-9999,381,1,2,42006,403,1,3,147,-9999,0,0,2,1825769.0,4086.0,0.0,2920978.0,3.0,31.0,8599637.0,9.0,77232.0,2971.0,21.0,199.0,9263.0,0.0,4262167.0,0.0,130.0,73565.0,0.0,18.0,2731303.0,211.0,0.0,12.0,24.0,4316.0
0,0,-1,-9999,-9999,7806,46,5,14,46,0,1,-9999,-9999,367498.0,1219.0,2.0,2492834.0,3.0,31.0,5516458.0,9.0,266220.0,2143.0,0.0,3561.0,4541.0,78743.0,2020335.0,3.0,74.0,24359.0,1.0,18.0,5912442.0,43.0,275.0,0.0,24.0,4695.0
0,7,26,29,30,27,21,43,29,526,1,10,0,21,965392.0,952.0,2.0,7375584.0,2.0,31.0,5268016.0,3.0,199123.0,1156.0,2.0,4175.0,3197.0,0.0,4073211.0,0.0,130.0,53742.0,0.0,18.0,1931703.0,43.0,0.0,0.0,24.0,2614.0
0,-9999,13,31,27,66,-9999,0,28,29,-9999,0,-9999,29,1124400.0,1889.0,2.0,3827481.0,11.0,629.0,8750722.0,5.0,226947.0,1304.0,10.0,13983.0,10261.0,55019.0,2024406.0,1.0,132.0,21414.0,1.0,2.0,424917.0,92.0,275.0,14.0,24.0,1414.0
0,80,0,1,-9999,964,25,89,47,85,1,2,0,-9999,560292.0,3822.0,2.0,3203517.0,10.0,31.0,4409722.0,9.0,75550.0,2581.0,21.0,5019.0,11950.0,64076.0,4291837.0,1.0,553.0,20114.0,92.0,4.0,2666301.0,43.0,275.0,0.0,228.0,5190.0
1,12,0,1,5,125,5,26,28,29,2,4,-9999,5,228790.0,2657.0,2.0,8067291.0,4.0,31.0,5962109.0,9.0,135044.0,2591.0,10.0,4593.0,12383.0,58721.0,422420.0,2.0,341.0,13921.0,15.0,2.0,4409314.0,43.0,275.0,0.0,24.0,3329.0
0,1,0,58,8,61,9,1,8,8,1,1,-9999,8,560292.0,3822.0,2.0,3203517.0,2.0,31.0,4409722.0,8.0,75550.0,1829.0,23.0,5019.0,575.0,64076.0,4291837.0,3.0,553.0,64339.0,92.0,4.0,2666301.0,109.0,275.0,14.0,228.0,617.0
0,2,169,-9999,3,73,5,2,2,3,1,1,-9999,3,1358737.0,2203.0,2.0,3394033.0,3.0,31.0,3175677.0,0.0,107537.0,2450.0,10.0,1196.0,910.0,0.0,4104788.0,0.0,198.0,41122.0,0.0,2.0,6173530.0,109.0,0.0,14.0,24.0,3729.0
0,2,1,1,4,1398,42,3,1,169,1,2,-9999,4,281414.0,337.0,2.0,7277804.0,2.0,1066.0,4177051.0,9.0,272179.0,2242.0,0.0,1471.0,5391.0,8812.0,903717.0,2.0,504.0,21414.0,89.0,2.0,4108537.0,43.0,336.0,0.0,119.0,1923.0
0,0,2,14,1,613,371,5,49,260,0,3,-9999,1,621753.0,1219.0,2.0,7140662.0,2.0,539.0,8499902.0,0.0,206194.0,2227.0,23.0,3561.0,11400.0,41237.0,2057656.0,2.0,74.0,79439.0,1.0,18.0,4801729.0,43.0,275.0,0.0,80.0,3919.0
0,-9999,0,124,-9999,4384,79,4,7,62,-9999,2,0,-9999,444360.0,2970.0,2.0,7698515.0,3.0,31.0,7374346.0,3.0,21376.0,1377.0,23.0,5921.0,7000.0,126874.0,3623477.0,3.0,91.0,61748.0,92.0,20.0,3272780.0,43.0,275.0,0.0,130.0,1059.0
0,-9999,4,4,2,19592,-9999,-9999,2,-9999,-9999,-9999,-9999,2,808512.0,2436.0,2.0,1181629.0,5.0,539.0,7042778.0,9.0,248997.0,1479.0,10.0,14471.0,7042.0,0.0,5224103.0,0.0,12.0,4771.0,0.0,2.0,2175138.0,43.0,0.0,0.0,24.0,1445.0
0,-9999,111,2,1,17238,70,1,1,39,-9999,1,-9999,1,1576814.0,1211.0,2.0,7739145.0,3.0,1372.0,4974660.0,8.0,242884.0,1916.0,23.0,9917.0,7910.0,60101.0,114990.0,3.0,428.0,21414.0,1.0,18.0,6129315.0,43.0,275.0,12.0,202.0,3195.0
0,0,1,-9999,-9999,5571,235,4,4,15,0,1,-9999,-9999,253880.0,1161.0,2.0,1830719.0,13.0,539.0,7477658.0,9.0,79830.0,2105.0,23.0,10.0,7457.0,10448.0,4147924.0,3.0,241.0,90186.0,25.0,9.0,6225508.0,43.0,275.0,0.0,24.0,5436.0
0,0,0,15,6,2253,36,24,32,59,0,6,-9999,6,504271.0,4205.0,2.0,2393462.0,4.0,31.0,2189579.0,9.0,1576.0,1987.0,21.0,940.0,7779.0,87382.0,2290681.0,2.0,210.0,88569.0,65.0,2.0,605498.0,43.0,611.0,0.0,8.0,2949.0
0,-9999,0,22,14,3967,27,2,17,27,-9999,1,-9999,14,835722.0,2704.0,2.0,251976.0,3.0,629.0,3228918.0,9.0,250982.0,623.0,21.0,13585.0,9582.0,140522.0,4104187.0,3.0,356.0,21414.0,2.0,20.0,6247559.0,209.0,1839.0,0.0,202.0,2988.0
0,0,38,1,1,8349,319,1,7,11,0,1,0,1,0.0,5610.0,2.0,0.0,5.0,31.0,0.0,6.0,0.0,929.0,10.0,14049.0,11357.0,0.0,0.0,0.0,130.0,21414.0,0.0,2.0,0.0,43.0,0.0,0.0,491.0,1921.0
0,6,5,37,32,5,30,18,35,134,1,2,-9999,30,412401.0,5114.0,2.0,2625427.0,4.0,629.0,7559811.0,9.0,241031.0,760.0,10.0,12367.0,7112.0,97604.0,5240391.0,3.0,70.0,57123.0,77.0,18.0,1243390.0,43.0,1720.0,0.0,8.0,328.0
0,-9999,241,2,4,13089,421,1,10,553,-9999,1,-9999,4,2004073.0,2237.0,2.0,6518798.0,2.0,31.0,2151076.0,9.0,4797.0,156.0,10.0,12879.0,5983.0,0.0,711921.0,0.0,87.0,66313.0,0.0,9.0,5629593.0,109.0,0.0,0.0,24.0,2090.0
0,-9999,4,92,12,-9999,-9999,0,12,12,-9999,0,-9999,12,1621563.0,3406.0,0.0,7032082.0,11.0,31.0,9668935.0,2.0,123750.0,2613.0,21.0,5030.0,4252.0,128864.0,5284289.0,1.0,157.0,21414.0,92.0,18.0,5032459.0,43.0,275.0,0.0,24.0,3181.0
0,-9999,1,4,2,17,-9999,0,2,2,-9999,0,1,2,560292.0,3822.0,2.0,3203517.0,2.0,31.0,4409722.0,4.0,75550.0,3131.0,0.0,5019.0,11940.0,64076.0,4291837.0,1.0,553.0,45469.0,92.0,4.0,2666301.0,43.0,275.0,0.0,24.0,1187.0
0,2,0,50,26,1182,31,3,47,111,1,2,-9999,26,27238.0,1978.0,2.0,6564693.0,4.0,629.0,2060330.0,0.0,131327.0,1784.0,21.0,12494.0,12214.0,117097.0,5222004.0,2.0,306.0,8937.0,95.0,0.0,3752310.0,43.0,712.0,12.0,24.0,2705.0
0,0,0,4,1,1978,224,1,4,11,0,1,-9999,1,123219.0,466.0,2.0,6094430.0,2.0,629.0,5715050.0,9.0,102284.0,2621.0,10.0,4613.0,6473.0,56762.0,1026537.0,3.0,74.0,57358.0,1.0,18.0,1087159.0,109.0,275.0,0.0,228.0,3065.0
1,-9999,3,4,16,18705,72,13,14,68,-9999,1,-9999,16,178346.0,4075.0,2.0,2975361.0,2.0,31.0,4217253.0,9.0,176942.0,2070.0,23.0,12519.0,10352.0,79687.0,297218.0,2.0,185.0,85358.0,1.0,9.0,3607547.0,43.0,1269.0,0.0,8.0,5419.0
1,0,171,-9999,1,3153,-9999,0,24,89,0,0,-9999,4,1665960.0,4.0,2.0,4692789.0,10.0,31.0,110898.0,9.0,65598.0,675.0,10.0,5451.0,10712.0,0.0,1153673.0,0.0,291.0,87459.0,0.0,4.0,6317569.0,43.0,0.0,0.0,228.0,5107.0
0,-9999,12,20,4,9512,942,13,9,340,-9999,5,-9999,4,2187773.0,471.0,2.0,5630653.0,3.0,31.0,7654181.0,0.0,16928.0,900.0,0.0,3348.0,901.0,100172.0,4981429.0,1.0,0.0,13162.0,1.0,2.0,4431933.0,109.0,275.0,0.0,228.0,2857.0
0,-9999,40,126,0,67891,2657,0,5,128,-9999,0,0,3,2196362.0,1978.0,0.0,3104411.0,4.0,31.0,863550.0,3.0,131327.0,1601.0,6.0,12494.0,5101.0,117097.0,4835800.0,2.0,306.0,5408.0,95.0,0.0,1300148.0,43.0,712.0,12.0,24.0,5031.0
0,-9999,0,13,4,133277,-9999,0,13,27,-9999,0,0,5,1000792.0,2373.0,2.0,6154827.0,2.0,820.0,9308645.0,4.0,281876.0,1528.0,10.0,2850.0,2358.0,0.0,1140025.0,0.0,130.0,21414.0,0.0,4.0,4504696.0,43.0,0.0,0.0,24.0,4683.0
1,-9999,12,16,9,3359,-9999,0,12,22,-9999,0,1,13,190062.0,548.0,2.0,7630912.0,2.0,391.0,2030777.0,4.0,15461.0,3187.0,0.0,4925.0,727.0,0.0,2792147.0,0.0,207.0,39736.0,0.0,2.0,2644902.0,43.0,0.0,0.0,24.0,3710.0
0,12,21,11,5,120,5,12,5,5,2,2,2,5,1713058.0,2212.0,2.0,1741765.0,8.0,820.0,6968511.0,3.0,65598.0,102.0,21.0,9741.0,3540.0,96944.0,3893861.0,1.0,327.0,16875.0,89.0,4.0,1081416.0,109.0,275.0,0.0,228.0,403.0
0,-9999,2,3,4,8648,73,6,22,73,-9999,1,0,4,1023458.0,5095.0,2.0,1097591.0,2.0,1066.0,5844870.0,0.0,29564.0,3135.0,9.0,14904.0,7765.0,0.0,4693097.0,0.0,320.0,35278.0,0.0,18.0,757637.0,43.0,0.0,0.0,24.0,5560.0
1,17,0,33,24,5,3,176,48,102,1,8,0,3,139158.0,923.0,2.0,4477572.0,4.0,31.0,5795664.0,9.0,89671.0,2249.0,21.0,4807.0,1063.0,36328.0,3119057.0,3.0,241.0,24617.0,25.0,4.0,909538.0,43.0,275.0,0.0,228.0,2089.0
0,1,0,1,-9999,527,14,1,13,13,1,1,0,-9999,0.0,1619.0,2.0,0.0,2.0,629.0,0.0,4.0,0.0,2647.0,10.0,4379.0,12208.0,0.0,0.0,0.0,323.0,45399.0,0.0,2.0,0.0,43.0,0.0,14.0,24.0,5575.0
1,3,913,6,6,14,0,3,6,6,1,1,-9999,0,1713058.0,2212.0,2.0,1741765.0,3.0,539.0,6968511.0,0.0,65598.0,212.0,23.0,9741.0,2627.0,96944.0,3893861.0,1.0,327.0,76732.0,89.0,4.0,1081416.0,43.0,275.0,0.0,24.0,4796.0
1,3,11,13,2,20,2,3,2,2,1,1,-9999,2,165965.0,2206.0,2.0,3038899.0,3.0,31.0,9622986.0,8.0,77501.0,2955.0,10.0,593.0,7644.0,111644.0,2944144.0,3.0,441.0,19451.0,1.0,2.0,5305010.0,109.0,712.0,0.0,24.0,3739.0
0,3,133,-9999,43,33,33,6,41,83,1,2,-9999,33,1665960.0,1387.0,2.0,7299035.0,2.0,539.0,8241255.0,9.0,65598.0,1882.0,10.0,2122.0,10187.0,0.0,2827960.0,0.0,80.0,91208.0,0.0,18.0,2259.0,92.0,0.0,12.0,24.0,4032.0
1,2,1,4,4,1,0,28,5,41,1,2,-9999,0,1441924.0,1959.0,2.0,760753.0,2.0,926.0,3095253.0,9.0,26164.0,28.0,21.0,3214.0,4445.0,94575.0,2051886.0,1.0,27.0,39048.0,89.0,2.0,2388458.0,109.0,275.0,0.0,24.0,3885.0
1,-9999,1,2,2,424,-9999,0,2,13,-9999,0,-9999,2,2158539.0,3566.0,2.0,1379833.0,2.0,629.0,8951060.0,1.0,49709.0,922.0,10.0,11932.0,5781.0,0.0,5010542.0,0.0,197.0,77023.0,0.0,2.0,3133240.0,109.0,0.0,0.0,24.0,696.0
0,2,1,42,16,12,16,2,15,16,1,1,-9999,16,560292.0,3822.0,2.0,3203517.0,2.0,31.0,4409722.0,0.0,75550.0,134.0,23.0,13514.0,1770.0,64076.0,4291837.0,1.0,553.0,16069.0,92.0,18.0,2666301.0,43.0,275.0,0.0,228.0,1306.0
1,1,0,43,4,419,9,116,25,78,1,2,-9999,8,1747445.0,5114.0,2.0,1594565.0,10.0,31.0,8348049.0,9.0,157084.0,1052.0,6.0,14242.0,5617.0,8815.0,5034336.0,2.0,70.0,62786.0,77.0,4.0,1366899.0,109.0,275.0,0.0,228.0,1680.0
0,1,48,-9999,34,70,37,7,30,451,1,2,-9999,37,357366.0,854.0,2.0,3479589.0,7.0,1387.0,7728866.0,9.0,200219.0,1519.0,21.0,2667.0,12434.0,0.0,3760247.0,0.0,155.0,34952.0,0.0,18.0,3142635.0,92.0,0.0,14.0,541.0,2305.0
0,0,2,-9999,1,1736,13,38,14,64,0,6,-9999,1,2156399.0,2704.0,2.0,5411888.0,8.0,31.0,425365.0,9.0,71047.0,1742.0,23.0,12142.0,8035.0,115942.0,269889.0,3.0,356.0,17079.0,92.0,4.0,2035489.0,43.0,761.0,14.0,24.0,1303.0
